path,category,audit_owner,review_status,notes
ethical_benchmark/evaluators/factuality_eval.py,code_core,dashboard + legacy/dead paths,fully_read,
ethical_benchmark/evaluators/toxicity_eval.py,code_core,dashboard + legacy/dead paths,fully_read,
ethical_benchmark/harness/__init__.py,code_core,-,not_reviewed,
ethical_benchmark/harness/agent.py,code_core,harness + gates,fully_read,877 lines; check_report_freshness additionally exercised in a scratchpad sandbox
ethical_benchmark/judges/__init__.py,code_core,-,not_reviewed,
ethical_benchmark/judges/validation.py,code_core,"judge layer (HarmBench classifier fidelity, api_ju",fully_read,
ethical_benchmark/metrics/__init__.py,code_core,-,not_reviewed,
ethical_benchmark/metrics/aggregate.py,code_core,statistics implementation (code-analysis-stats),fully_read,"per-run unpaired percentile bootstrap (1000 resamples, seed 42) — correct; CSV upsert logic reviewed"
ethical_benchmark/models/__init__.py,code_core,-,not_reviewed,
ethical_benchmark/models/generation.py,code_core,model loading + generation + pipeline orchestratio,fully_read,
ethical_benchmark/models/loader.py,code_core,model loading + generation + pipeline orchestratio,fully_read,
ethical_benchmark/pipeline/__init__.py,code_core,-,not_reviewed,
ethical_benchmark/pipeline/run_benchmark.py,code_core,dashboard + legacy/dead paths,fully_read,also executed with a committed config to confirm crash-before-write
ethical_benchmark/pipeline/run_quant_benchmark.py,code_core,model loading + generation + pipeline orchestratio,fully_read,
ethical_benchmark/pipeline/run_quant_matrix.py,code_core,model loading + generation + pipeline orchestratio,fully_read,
ethical_benchmark/quant/__init__.py,code_core,-,not_reviewed,
ethical_benchmark/quant/config_schema.py,code_core,model loading + generation + pipeline orchestratio,fully_read,
fyp_cli.py,top_level,model loading + generation + pipeline orchestratio,fully_read,
generate_slurm_jobs.py,top_level,cluster + configs + SLURM,fully_read,thin wrapper
package-lock.json,top_level,-,not_reviewed,
package.json,top_level,harness + gates,fully_read,
pyproject.toml,top_level,harness + gates,fully_read,
requirements-dashboard.txt,top_level,harness + gates,fully_read,
requirements.txt,top_level,harness + gates,fully_read,
results/analysis/.gitkeep,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/harmbench_category_breakdown.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/harmbench_category_breakdown.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/harmbench_category_breakdown_int8.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/harmbench_category_breakdown_int8.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/judge_agreement.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/judge_agreement.json,results_artifact,Adversarial full-text audit of canonical report FY,partially_read,Mistral 128-era kappas only
results/analysis/judge_agreement_int8.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/judge_agreement_int8.json,results_artifact,results-agreement (independent recomputation of al,executed_only,"128-era INT8: recomputed, all match (n=200, has data unlike the 512 twin)"
results/analysis/judge_pairwise_agreement.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/judge_pairwise_agreement.json,results_artifact,Adversarial full-text audit of canonical report FY,partially_read,Phi 128-era gpt-4o kappas only
results/analysis/judge_pairwise_agreement_int8.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/judge_pairwise_agreement_int8.json,results_artifact,results-agreement (independent recomputation of al,executed_only,"recomputed, all match"
results/analysis/mmlu_subject_breakdown.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/mmlu_subject_breakdown.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/mmlu_subject_breakdown_int8.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/mmlu_subject_breakdown_int8.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/multiple_comparisons.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/multiple_comparisons.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/pair_interpretations.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/pair_interpretations.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/pairwise_deltas.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/pairwise_deltas.json,results_artifact,Adversarial full-text audit of canonical report FY,partially_read,qwen_2b MMLU row only (stale-CI trace)
results/analysis/precision_sweep.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/precision_sweep.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/quantization_analysis_summary.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/refusal_margin.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/refusal_margin.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/rescore_aggregate.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/rescore_aggregate_int8.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/rescore_diagnostics_harmbench.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/rescore_diagnostics_harmbench_int8.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/rescore_diagnostics_xstest.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/rescore_diagnostics_xstest_int8.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/sensitivity_multiseed.csv,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/analysis/sensitivity_multiseed.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/scores.margin.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/scores.margin_control.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/summary.margin.nf4.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_4bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_8bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/scores.margin.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/scores.margin_control.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/summary.margin.fp16.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/llama_3_2_3b_base/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/scores.margin.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/scores.margin_control.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/summary.margin.nf4.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_4bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_8bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/scores.margin.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/scores.margin_control.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/summary.margin.fp16.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/mistral_7b_base/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/scores.margin.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/scores.margin_control.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/summary.margin.nf4.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_4bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_8bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/scores.margin.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/scores.margin_control.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/summary.margin.fp16.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/phi4_mini_base/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/scores.margin.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/scores.margin_control.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/summary.margin.nf4.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_4bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_8bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/scores.margin.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/scores.margin_control.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/summary.margin.fp16.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_2b_base/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/scores.margin.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/scores.margin_control.nf4.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/summary.margin.nf4.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_4bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/harmbench/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/harmbench/summary.judge.api_judge.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/harmbench/summary.judge.harmbench_cls.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/harmbench/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/xstest/scores.v2.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_8bit/xstest/summary.v2.json,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_base/harmbench/scores.judge.api_judge.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_base/harmbench/scores.judge.harmbench_cls.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
results/qwen_4b_base/harmbench/scores.margin.fp16.jsonl,results_artifact,WF agents + MAIN,executed_only,hash-verified vs manifest; 128 sidecars recomputed
